,Title,Word_Count,Links,Hashtags,User_Mentions,Favorite,Retweet
358,#ATENCIÓN | La cúpula militar fue posesionada; Guillermo Lasso habla de FF.AA. ¿Centro de Inteligencia? » https://t.co/ISjUzqqMVY https://t.co/tte5bGqwgn,18,1,1,0,478,71
359,"#EconomíaCircular | Se plantea que la ciudadanía y personas naturales, conjuntos habitacionales cuenten con dispositivos para separar y almacenar los residuos sólidos ► https://t.co/lqmvuvKfvp",24,1,1,0,0,0
360,@ErikMozo Donde maldita sea están los DDHH que no le ponen un bozal a don Guillermo Lasso,17,0,0,1,2,1
361,"@guido_chiriboga El primer ministro de Finlandia Sanna Marin y el presidente Guillermo Lasso fueron vacunados el mismo día.  Buena señal, la cooperación puede comenzar 🙏🏻 https://t.co/u8UWyQpnUF",26,1,0,1,2,0
362,"Asambleísta Francisco Jiménez, estaba presente en el proceso de vacunacion del Presidente de la República de Ecuador Guillermo Lasso, habló sobre los planes que tienen en la Asamblea para ayudar a los ciudadanos del Ecuador. https://t.co/nMAouioYZ9",36,0,0,0,5,0
363,"Pregúntenle por quién votó... Exacto por el ""nulo ideológico""=Guillermo Lasso... Ahora no se quejen... En democracia se respeta la mayoría... https://t.co/xx6STDFogZ",21,1,0,0,0,0
364,"#Información | El presidente de la República, Guillermo Lasso, dio a conocer el nombre de los locales comerciales que serán parte del #PlanVacunación9100 🇪🇨💉.

#news #noticias #Ecuador #vacuna #covid_19 https://t.co/sOYGArv5Sp",30,0,7,0,0,1
365,"@kyroshy77 @GeovannySnche10 @jcarreraandrade @yulyswt @LassoGuillermo Pues no soy partidaria de GUILLERMO Lasso, pero esto no tiene nada que ver con él, más bien ya es cuestión de ética del profesional, esa paupérrima profesional debería estar presa, con la salud no se juega. Qué impotencia .",45,0,0,5,1,0
366,"Los que felicitan a Castillo, pero se quejan de que Arauz perdió, ya es hora de que reconozcan que se equivocaron de candidato... Hasta a Guillermo Lasso se lo veía más de pueblo que él... Deben elegir mejor sus candidatos y punto...",42,0,0,0,0,0
367,INDIGENADO a las CALLES piden a GUILLERMO LASSO congelar los COMBUSTIBLES https://t.co/Q3dzfkakgW a través de @YouTube,16,1,0,1,0,0
368,El presidente Guillermo Lasso estuvo muy buen acompañado durante la colocación de su primera dosis contra la COVID-19 https://t.co/ddYiUms9oF,19,1,0,0,0,0
369,"Boletín Oficial 055 🇪🇨

“Invito a todos los ecuatorianos a asistir a la vacunación”: presidente Guillermo Lasso.

📄▶️ https://t.co/6zlQe5xC4d

#GobiernoDelEncuentro 
#JuntosLoLogramos https://t.co/7MRVdSV4nL",22,1,2,0,71,31
370,Guillermo Lasso esperó el turno junto a su esposa en la Universidad de Guayaquil. Más detalles: https://t.co/FIvrFIdOti,17,1,0,0,261,50
371,@wilfridolaz El Fascista Guillermo Lasso de los zapatos rojos pero de la indolencia y la miseria.,16,0,0,1,2,2
372,"El presidente de Ecuador Guillermo Lasso, se vacuna contra la covid-19 antes de viajar a EEUU. https://t.co/7VJJhaSqd5",17,1,0,0,2,6
373,"Así fue la visita del presidente Guillermo Lasso, en nuestra querida Universidad de Guayaquil, donde recibió la primera dosis de su vacuna contra el Covid 19.

@LassoGuillermo 
#UniversidaddeGuayaquil 
#PlanVacunación9100
#PacoRector https://t.co/Cyjy4Rw5Mr",31,0,3,1,21,15
374,"Tuvimos el honor de recibir al Presidente de la República Guillermo Lasso y acompañarlo a la vacunación de su primera dosis.
La Universidad de Guayaquil continúa colaborando con varios puntos de Vacunación para poder lograr el objetivo trazado por el Gobierno Nacional. https://t.co/iyZoNDs5zC",43,0,0,0,17,8
375,"#Ecuador. Guillermo Lasso objeta parcialmente 53 artículos de la Ley de Economía Circular Inclusiva. |El Universo|
https://t.co/EtLB2hRjON",17,1,1,0,1,0
376,"Los cortes del servicio de energía eléctrica a usuarios residenciales de todo el país quedan suspendidos por 60 días, así lo ordenó el presidente Guillermo Lasso este viernes 11 de junio. https://t.co/0Mcl5WNjGA",32,0,0,0,6,1
377,"Truncar el futuro de cientos de profesionales de la salud gracias a un examen mal formulado, estimado Guillermo Lasso sin opción a trabajo y estudios! EXIGIMOS!
#PuntoDeCohorteJusto #PorUnaMediaJusta https://t.co/wyFOHymXct",29,0,2,0,4,3
378,"💉El mandatario ecuatoriano fue inoculado con la primera dosis de la vacuna estadounidense Pfizer

https://t.co/fzStcl1gde",15,1,0,0,0,0
379,"Esto es nauseabundo, Lenin Moreno y María Paula romo deben podrirse en una cárcel. 
La prensa dirá algo?
El delincuente Guillermo Lasso hara algo? https://t.co/NWq70246eJ",25,1,0,0,46,44
380,Presidente Guillermo Lasso recibió hoy la primera dosis de la vacuna pfizer💉💉💉. Larga vida para el Presi. https://t.co/IzvGJboepf,18,0,0,0,0,0
381,Guillermo Lasso prometió modernizar Fuerzas Armadas https://t.co/1KTBdElT03 a través de @PeriodismoP_Ec,11,1,0,1,0,0
382,"La primera marcha en el Gobierno de Guillermo Lasso, desentonó con las muestras de respaldo que otras comunidades indígenas ecuatorianas han expresado al nuevo mandatario. https://t.co/9dieckwWLS",26,1,0,0,9,1
383,El presidente de la República Guillermo Lasso se vacunó este 11 de junio contra la covid-19 e hizo un llamado para que los ciudadanos acudan a los puntos de inmunización.,30,0,0,0,36,2
384,"Presidente Guillermo Lasso participó de su primer acto castrense. Durante el evento el mandatario reconoció la labor de las Fuerzas Armadas.
-
Revise más información aquí: ⬇️ 
https://t.co/Ifn3VP8d2i",28,1,0,0,7,1
385,"Presidente Guillermo Lasso participó de su primer acto castrense. Durante el evento el mandatario reconoció la labor de las Fuerzas Armadas.
-
Revise más información aquí: ⬇️ 
https://t.co/O6O8gHVwDq",28,1,0,0,1,1
386,"#Ecuador Sin perder tiempo, Guillermo Lasso asumió la Presidencia de Ecuador tomando medidas que ya evidencian un giro en la política del país: https://t.co/WWKj8rTz8Z por @gabrielamor",26,1,1,1,80,32
387,[ATENCIÓN] #Ecuador: Guillermo Lasso firma decreto que suspende los cortes de #electricidad por 60 días. Hay otras disposiciones ⚡⬇ -&gt; https://t.co/xpIKSjcgck https://t.co/BcvKI28r0A,22,1,2,0,2,1
388,El presidente Guillermo Lasso recibió su primera dosis anticovid y pidió a la población que acuda a los puntos de vacunación para que sean inmunizados.,25,0,0,0,11,0
389,"No es cierto que el presidente de Ecuador, Guillermo Lasso, haya eliminado el pago en efectivo de pensiones alimenticias en ese país, como aseguran publicaciones en las redes sociales https://t.co/LuufbkcTXC",30,1,0,0,5,5
390,"@LaPosta_Ecu Pregúntale a guillermo lasso q profesas ser transparente, si va a denunciar ante la ley a los genocidas y corruptos:Lerdin moreno,maria paula romo,oswaldo jarrin, por el desastre como dejan el país y todo esta en el informe del defensor del pueblo y d Derechos Humanos en Ecuador.",48,0,0,1,0,0
391,"@LaPosta_Ecu YO TAMPOCO SOY lenin moreno en ECUADOR🇪🇨 TRAIDOR, CORRUPTO Y GENOCIDA.
Quiero saber la verdad sobre INA PAPERS donde Moreno esconde dinero d la CORRUPCIÓN
Cuenta#100-04-1071378, INA INVESTMENT CORP, Balboa Bank Panamá. lenin moreno=guillermo lasso quienes cogobernaron&amp;encubrieron",38,0,0,1,1,0
392,¿Y se debería de incluir al neoliberal guillermo lasso o solo es contra los socialistas? 🤔 banda de delincuentes no representan a nadie más que a su amo yanqui que les paga por sabotear las decisiones del pueblo. https://t.co/JzmBbuKYSm,39,1,0,0,0,0
393,"@EcParlandino @CristinaReyesec @veronicaariasf @LiduvinaMirian @virgiliohernand @PaulDesamblanc YO TAMPOCO SOY lenin moreno en ECUADOR🇪🇨 TRAIDOR, CORRUPTO Y GENOCIDA.
Quiero saber la verdad sobre INA PAPERS donde Moreno esconde dinero d la CORRUPCIÓN
Cuenta#100-04-1071378, INA INVESTMENT CORP, Balboa Bank Panamá. lenin moreno=guillermo lasso quienes cogobernaron&amp;encubrieron",43,0,0,6,0,0
394,"Este proyecto que fue aprobado el 7 mayo en segundo debate y con 107 votos afirmativos del Legislativo anterior, tiene detalles, términos y hasta redacción que corregir; por eso, Guillermo Lasso lo vetó parcialmente y lo mandó de regreso. 📲😲 https://t.co/3XePcCM1Pp",41,0,0,0,29,10
395,"@CynthiaViteri6 @DisAlcaldiagye YO TAMPOCO SOY lenin moreno en ECUADOR🇪🇨 TRAIDOR, CORRUPTO Y GENOCIDA.
Quiero saber la verdad sobre INA PAPERS donde Moreno esconde dinero d la CORRUPCIÓN
Cuenta#100-04-1071378, INA INVESTMENT CORP, Balboa Bank Panamá. lenin moreno=guillermo lasso quienes cogobernaron&amp;encubrieron",39,0,0,2,0,0
396,Guillermo Lasso se vacuna esta tarde en la Universidad de Guayaquil https://t.co/094rYoFSXz,12,1,0,0,0,0
397,"👨🏻‍💼 ¿El presidente de #Ecuador, Guillermo Lasso, decretó la eliminación de las pensiones alimenticias? 🇪🇨

❌ No, la Presidencia lo ha desmentido y la Constitución solo contempla la derogación de leyes por vía legislativa.

https://t.co/zgrZ3ORngF",35,1,1,0,1,0
398,"@PKnacional18 @BloquePkEc @CONAIE_Ecuador @ecuachaskiecua Pregúntale a guillermo lasso q profesas ser transparente, si va a denunciar ante la ley a los genocidas y corruptos:Lerdin moreno,maria paula romo,oswaldo jarrin, por el desastre como dejan el país y todo esta en el informe del defensor del pueblo y d Derechos Humanos en Ecuador.",51,0,0,4,1,0
399,"@PKnacional18 @BloquePkEc @CONAIE_Ecuador @ecuachaskiecua YO TAMPOCO SOY lenin moreno en ECUADOR🇪🇨 TRAIDOR, CORRUPTO Y GENOCIDA.
Quiero saber la verdad sobre INA PAPERS donde Moreno esconde dinero d la CORRUPCIÓN
Cuenta#100-04-1071378, INA INVESTMENT CORP, Balboa Bank Panamá. lenin moreno=guillermo lasso quienes cogobernaron&amp;encubrieron",41,0,0,4,0,0
400,"#NOTICIA | En el coliseo de la Facultad de Educación Física de la Universidad de #Guayaquil fue vacunado con la primera dosis de #Pfizer el presidente de la República, Guillermo #Lasso. https://t.co/uO2ug7xIPR",32,0,4,0,2,0
401,"Guillermo Lasso: En la Universidad de Guayaquil, esperando mi turno para vacunarme. Según el cronograma, hoy es mi fecha de vacunación (tengo 65 años). https://t.co/9COiRQi7wH",25,0,0,0,197,62
402,"#Vacunadasso |

El presidente de la República Guillermo Lasso a través de la red social Twitter, detalló el paso a paso de la aplicación de la vacuna contra la Covid-19, en el coliseo de la Facultad de Educación Física de la Universidad de Guayaquil.
https://t.co/dZRTz98EBT https://t.co/LgZptnk8WO",46,1,1,0,0,0
403,En imágenes la vacunación del presidente  del Ecuador Guillermo Lasso. foto Richard Castro fotoperiodista. https://t.co/xxycoJ3ZE5,15,0,0,0,0,0
404,Ecuador: Guillermo Lasso inicia su gestión con el porcentaje más alto de aceptación desde el retorno a la democracia https://t.co/HpdIxuI3NX,20,1,0,0,0,0
405,@LassoGuillermo Señor Presidente Guillermo Lasso quienes no quieren ver su trabajo siempre buscan opinar todo en contra pero la inmensa mayoría de Ecuatorianos estamos con usted el cambio se siente Juntos lo Logramos,33,0,0,1,7,0
406,"Compartimos boletín oficial55 y material audiovisual de la primera dosis de vacunación que recibió hoy el presidente de la República, Guillermo Lasso, en la Universidad de Guayaquil
FOTOGRAFÍAS
https://t.co/NEsxAZnp7u
VIDEO:https://t.co/nyliWQN1mJ
@Presidencia_Ec
@ComunicacionEc https://t.co/QDaj7nfVVu",33,2,0,2,0,0
407,"El presidente de #Ecuador Guillermo Lasso, de 65 años, esperó su turno y recibió la primera dosis de vacuna contra el #Covid19, según el plan de vacunación que impulsa su gobierno. https://t.co/FT1ZU38ZWL",32,0,2,0,0,0
408,"GUILLERMO LASSO,  NO TIENE PALABRA, MENTIROSO https://t.co/eoK8qzf9T7",7,1,0,0,8,9
409,"Nuestro PRESIDENTE Guillermo Lasso ya esta vacunado y los #EcuatorianosEnLATAM estamos #FirmesConGuillermo

Trabajamos por la reactivación económica del #Ecuador y vacunarse es el primer paso 

#JuntosLoEstamosLogrando
#EstamosLejosPeroNoAusentes",27,0,5,0,24,12
410,Guillermo Lasso recibió la primera dosis de la vacuna contra el Covid https://t.co/GSMm1aROZ0,13,1,0,0,0,0
411,Guillermo Lasso recibió la primera dosis de la vacuna contra el Covid https://t.co/EeAKyHMdXp,13,1,0,0,1,0
412,"@alcaldiagye YO TAMPOCO SOY lenin moreno en ECUADOR🇪🇨 TRAIDOR, CORRUPTO Y GENOCIDA.
Quiero saber la verdad sobre INA PAPERS donde Moreno esconde dinero d la CORRUPCIÓN
Cuenta#100-04-1071378, INA INVESTMENT CORP, Balboa Bank Panamá. lenin moreno=guillermo lasso quienes cogobernaron&amp;encubrieron",38,0,0,1,0,0
413,Punto de vacunación donde será inoculado el presidente Guillermo Lasso no funciona; usuarios son atendidos en otro sitio cercano ► https://t.co/BTM5sI0PFg https://t.co/qt1jFScHmT,22,1,0,0,8,3
414,"El día de hoy el presidente Guillermo Lasso recibió su primera dosis contra el Covid-19. Sucedió en las instalaciones de la facultad de Educación Física de la Universidad de Guayaquil, a las que llegó junto a su esposa y su equipo de trabajo. 

#Noticiasi99 https://t.co/lKcApJO10B",45,0,1,0,0,0
415,"@LassoGuillermo YO TAMPOCO SOY lenin moreno en ECUADOR🇪🇨 TRAIDOR, CORRUPTO Y GENOCIDA.
Quiero saber la verdad sobre INA PAPERS donde Moreno esconde dinero d la CORRUPCIÓN
Cuenta#100-04-1071378, INA INVESTMENT CORP, Balboa Bank Panamá. lenin moreno=guillermo lasso quienes cogobernaron&amp;encubrieron",38,0,0,1,1,0
416,#ATENCIÓN | El presidente Guillermo Lasso recibe la primera dosis Pfizer contra el covid-19; habla de la vacuna china CanSino » https://t.co/1UBevt2OCS https://t.co/OuXKNEJ4bS,23,1,1,0,274,15
417,"¡VACUNADO!🔴
-
El presidente de la República, Guillermo Lasso Mendoza, fue vacunado contra el #coronavirus, la tarde de este viernes en la ciudad de #Guayaquil. https://t.co/envoFfeC6A",26,0,2,0,11,1
418,"El presidente ecuatoriano, Guillermo Lasso, se comprometió este viernes con ONU Mujeres a potenciar una serie de políticas públicas para erradicar la violencia de género. https://t.co/VCaQWJRExi",26,1,0,0,13,0
419,@LassoGuillermo Sr. Presidente Guillermo Lasso reciba un cordial saludo. Los profesionales de la salud nos dirigimos a usted para pedirle de la manera más respetuosa nos ayude ante la situación y la decisión del CACES con respecto al examen de habilitación.,41,0,0,1,6,1
420,"@LassoGuillermo Tú guillermo lasso q profesas ser transparente, vas a denunciar ante la ley a los genocidas y corruptos: Lerdin moreno, maria paula romo, oswaldo jarrin, por el desastre como dejan el país y todo esta en el informe del defensor del pueblo y d Derechos Humanos en Ecuador.",49,0,0,1,2,1
421,"@LassoGuillermo YO TAMPOCO SOY lenin moreno en ECUADOR🇪🇨 TRAIDOR, CORRUPTO Y GENOCIDA.
Quiero saber la verdad sobre INA PAPERS donde Moreno esconde dinero d la CORRUPCIÓN
Cuenta#100-04-1071378, INA INVESTMENT CORP, Balboa Bank Panamá. lenin moreno=guillermo lasso quienes cogobernaron&amp;encubrieron",38,0,0,1,1,0
422,Guerra avisada no mata pueblo  dice Guillermo Lasso .,9,0,0,0,0,0
423,@CesarRohon @DesarrolloEcAN @AsambleaEcuador @LassoGuillermo El Sr. Guillermo Lasso es una persona con gran capacidad y mente muy abierta para solucionar los problemas de inmediato ! Así se debería hacer en todo para que el país progrese y no se quede estancado como ha sido costumbre en todos los gobiernos anteriores ! Felicitaciones,52,0,0,4,0,1
424,"El presidente de Ecuador, Guillermo Lasso, fue vacunado en la Universidad de Guayaquil, cumpliendo con el cronograma de vacunación ya que hoy les tocó a las personas de 65 años. Su esposa, María de Lourdes Alcívar, lo acompañó en el proceso.

#NoticieroMatinal  #GuillermoLasso https://t.co/oyCfxdblXF",44,0,2,0,0,0
425,"#Ecuador | El presidente @LassoGuillermo  elimina las cadenas nacionales en Ecuador.

https://t.co/j6cPmzol3j

#TeleSurLibre #democracia #11Jun",15,1,4,1,37,22
426,"#ÚLTIMO El presidente de la República, Guillermo Lasso, recibió la primera dosis de vacuna #Pfizer contra el COVID-19 en el coliseo de la Facultad de Educación Física de la Universidad de Guayaquil. Le asignaron turno de acuerdo a su edad (65 años). https://t.co/KbkgF1lEqz",43,0,2,0,4,1
427,"El presidente de la República de #Ecuador, Guillermo Lasso recibió la dosis anticovid en la universidad de #Guayaquil.
Además, el mandatario invitó a la ciudadanía a formar parte del Plan de Vacunación.

📷: César Muñoz
#orovision #Nacionales #vacunación #COVID19 https://t.co/fRP5XfvlJw",40,0,6,0,0,2
428,El presidente de la República Guillermo Lasso informa en sus cuentas de redes sociales que fue vacunado contra el Covid-19. https://t.co/VMtg7OF697,21,0,0,0,42,6
429,"@Almagro_OEA2015 @OEA_oficial YO TAMPOCO SOY lenin moreno en ECUADOR🇪🇨 TRAIDOR, CORRUPTO Y GENOCIDA.
Quiero saber la verdad sobre INA PAPERS donde Moreno esconde dinero d la CORRUPCIÓN
Cuenta#100-04-1071378, INA INVESTMENT CORP, Balboa Bank Panamá. lenin moreno=guillermo lasso quienes cogobernaron&amp;encubrieron",39,0,0,2,1,0
430,"@Almagro_OEA2015 YO TAMPOCO SOY lenin moreno en ECUADOR🇪🇨 TRAIDOR, CORRUPTO Y GENOCIDA.
Quiero saber la verdad sobre INA PAPERS donde Moreno esconde dinero d la CORRUPCIÓN
Cuenta#100-04-1071378, INA INVESTMENT CORP, Balboa Bank Panamá. lenin moreno=guillermo lasso quienes cogobernaron&amp;encubrieron",38,0,0,1,0,0
431,"Guillermo Lasso recibió esta tarde la primera dosis de la vacuna Pfizer contra el #COVID19, en la universidad de #Guayaquil https://t.co/WXaDKy6uwA",21,0,2,0,7,1
432,"Como asambleísta entregué, al presidente Guillermo Lasso, una carta pidiéndole dejar sin efecto el cobro de  incrementos en las facturas de energía eléctrica y se devuelva a los usuarios los valores cobrados irregularmente. Donde se fije hasta 8 ctvs el kw/h en el país. https://t.co/2wWU2q3Dfm",45,0,0,0,87,38
433,@LassoGuillermo Que bien señor Presidente Guillermo Lasso  me llena de emoción y tranquilidad que nuestro líder resiban la primera dosis,20,0,0,1,7,0
434,"@relicheandres En cambio en Ecuador:
El mejor truco que inventó Durán Barba fue convencer al Ecuador que Guillermo Lasso es Bueno",21,0,0,1,0,0
435,"@eluniversocom Y que vacuna le pusieron al presidente Guillermo Lasso,porque allí dijeron que no había Pfizer",16,0,0,1,1,0
